beisebol	baseball	
beladona	belladonna	
beleza	beauty	
belga	belgian	
belgrado	belgrade	
belicoso	martial	
belisa	belize	
beliscar	pinch	
belo	beautiful	A
belona	bellona	
belém	bethlehem	
bem	okay	
bemol	flat	
bendizer	bless	
beneditino	benedictine	
benedito	ben	
benefício	advantage	
bengala	bengal	
benigno	benign	
benjamim	benjamin	
benquerer	love	
benzeno	benzene	
benzer	bless	
benzina	gasolene	
benção	blessing	
bergamota	bergamot	
berilo	beryl	
berlim	berlin	
berma	shoulder	
berna	berne	
berquélio	berkelium	
berrar	yell	
berço	cradle	
berílio	beryllium	
bessarábia	bessarabia	
besta	ass	
bestificar	alarm	
beterraba	beet	
betão	concrete	
betônica	betony	
bexiga	bladder	
bezerro	calf	
beócia	beotia	
bibliografia	bibliography	
biblioteca	library	
bibliotecário	librarian	
bica	faucet	
bichano	kitten	
bicho	animal	
bicicleta	bike	
biciclo	bike	
bico	beak	
bifsteque	steak	
biga	beam	
bigodes	moustache	
bigorrilha	apache	
bilha	jug	
bilhar	billiards	
bilhete	bill	
bilheteira	window	
bilheteria	window	
bilontra	cheat	
biltre	rogue	
binário	binary	
binóculo	binoculars	
biografista	biographer	
biombo	screen	
biosfera	biosphere	
biquerão	anchovy	
biquíni	bikini	
birmânia	burma	
birrento	obstinate	
bis	encore	A
biscaia	biscay	
biscoito	biscuit	
bismuto	bismuth	
bisneto	greatgrandson	
bisonte	bison	
bispo	bishop	
bisâncio	byzantium	
bisão	bison	
bizantino	byzantine	
bizarro	bizarre	
biógrafo	biographer	
biólogo	biologist	
blasfemar	blaspheme	
blasfemo	blasphemer	
blasfêmia	blasphemy	
blata	cockroach	
blenorréia	clap	
bloco	block	
bloquear	block	
bloqueio	blockade	
blusa	blouse	
boate	cabaret	
boato	rumor	
bobagem	foolishness	
bobina	bobbin	
boca	aperture	
bocado	morsel	
bocal	aperture	
bocaréu	anchovy	
bocejar	yawn	
bocejo	yawn	
bochecha	cheek	
bochechar	gargle	
bofetada	slap	
boi	bovine	
boiadeiro	cowboy	
boiar	float	
boina	cap	
bola	chunk	
bolbo	bulb	
bolchevista	bolshevik	
boletim	bulletin	
bolha	blister	
bolo	cake	A
bolorento	mouldy	
bolsa	purse	
bolso	pocket	
bolívia	bolivia	
bom	good	
bomba	bomb	
bombaim	bombay	
bombardear	bombard	
bombardeio	shelling	
bombom	bonbon	
bondade	goodness	
bonde	streetcar	
bondoso	affable	
boneca	doll	
boneco	doll	
bonificação	bonus	
bonito	beautiful	A
boné	cap	
boqueirão	abyss	
borboleta	butterfly	
borboletear	flirt	
borbotar	gush	
borbulha	pimple	
borbulhar	bubble	
borda	border	
bordar	embroider	
bordel	brothel	
bordo	maple	A
bordão	baton	
bordéus	bourdeaux	
boreal	northern	A
borgonha	burgundy	
borgonhês	burgundian	
borla	beret	
bornéu	borneo	
boro	boron	A
borracha	rubber	
borrar	botch	
borrifar	sprinkle	
bosque	forest	
bosquejar	plan	
bosquímano	bushman	
bosta	dung	
bota	boot	A
bote	boat	
botelha	bottle	
botica	drugstore	
boticário	chemist	
boto	dolphin	A
botsuana	bechuanaland	
botânica	botany	
botão	bud	
boxe	boxing	A
boxeador	boxer	
boxear	box	
boximane	bushman	
boá	boa	
boêmia	bohemia	
boêmio	bohemian	
brabante	brabant	
bracelete	bracelet	
bradar	scream	
bramir	howl	
branco	white	A
brando	dainty	
branquear	blanch	
braseiro	firebox	
brasil	brazil	
brasileiro	brazilian	
bravio	savage	
bravo	brave	A
braçal	arm	
braço	arm	
brecha	breach	
brejo	marsh	
brema	bream	
bretanha	bretagne	
bretão	breton	
breve	speedy	A
brevemente	soon	
brigada	brigade	
brigar	fight	
brilhante	bright	
brilhar	shine	
brilho	gloss	
brincadeira	gag	
brincalhão	mischievous	
brincar	play	
brinco	earring	
brindar	donate	
brinde	gift	
brinquedo	toy	
brio	dignity	A
brioso	magnanimous	
briquete	bar	
brisa	breeze	
brisbânia	brisbane	
brita	gravel	
britar	crush	
britânico	british	
broca	bore	
brocar	bore	
brochado	paperbacked	
broche	brooch	
brochura	leaflet	
bronco	crude	A
bronzeado	bronze	
brotar	germinate	
broto	bud	
bruma	fog	
bruno	brown	A
brunsvique	brunswick	
brusco	abrupt	
brutal	brute	A
bruxelas	brussels	
brânquia	gill	
brístol	bristol	
brócolo	broccoli	
bucal	oral	
bucareste	bucharest	
buceta	cunt	
bucha	plug	A
buda	buddha	
budapeste	budapest	
budismo	buddhism	
budista	buddhist	
bufete	buffet	
bufo	owl	A
bugiganga	trifle	
bugio	baboon	
bulbo	bulb	
buldôzer	bulldozer	
bulevar	boulevard	
bulgária	bulgaria	
bulir	touch	
bunda	ass	
buraco	hole	
burgo	town	
burguês	bourgeois	
burlar	cheat	
burocracia	bureaucracy	
burra	coffer	
burro	ass	A
buscar	examine	
butã	bhutan	
butão	bhutan	
buzina	hooter	
buzinar	trumpet	
bálsamo	balm	
bárbaro	barbaric	
bária	bar	
bário	barium	
básico	essential	
bávaro	bavarian	
bélgica	belgium	
bélico	military	
bérbere	berber	
bérberis	barberry	
bétel	birch	
bêbado	boozer	
bíblia	bible	
bílis	bile	
bóia	buoy	
bónus	coupon	
bórax	borax	
bósforo	bosporus	
bôer	afrikaner	
bômbice	silkworm	
bômbix	silkworm	
bônus	coupon	
búfalo	buffalo	
búlgaro	bulgarian	
bússola	compass	
cabana	den	A
cabaça	calabash	
cabeceira	headboard	
cabeleireira	hairdresser	
cabeleireiro	barber	
cabelo	hair	
caber	belong	A
cabeça	head	
cabeçalho	degree	
cabina	cell	
cabo	cable	
cabograma	cablegram	
cabra	goat	
cabrito	kid	
cacete	bastinado	
cachaça	brandy	
cachimbo	pipe	
cachoeira	waterfall	
cacto	cactus	
cadafalso	scaffold	
cadeia	fetter	
cadeira	chair	
caderno	folder	
caduco	decayed	
cadáver	cadaver	
cadência	rhythm	
cafetã	caftan	
café	coffee	
caimão	alligator	
cair	drop	
cais	platform	
caixa	cashier	
caixeiro	clerk	
caixilho	cadre	
caixão	coffin	
cal	lime	A
calabouço	cell	
calado	dumb	
calamidade	calamity	
calcanhar	heel	
calcar	crush	
calcinar	incinerate	
calcular	calculate	
calda	syrup	
caldear	fade	
caldeira	boiler	
caldeirão	boiler	
caldo	bouillon	
calefação	calefaction	
calembur	pun	
calendário	calendar	
calha	furrow	
calhandra	lark	
calma	indifference	
calmo	calm	
calmoso	warm	
calo	corn	
calor	heat	
caluniar	slander	
calvo	bald	
calvário	calvary	
calão	jargon	
calçada	pavement	
calçar	pave	
calças	drawers	
cama	bed	A
camada	layer	
camarada	buddy	
camareira	maid	
camarote	cabin	
camarão	shrimp	
cambalear	stagger	
cambial	motto	A
cambraia	batiste	
camelo	camel	
caminhar	go	
caminho	path	
caminhonete	van	
caminhão	lorry	
camisa	shirt	
camiseta	vest	
campainha	bell	
campanha	country	
campestre	rural	
campeão	champion	
campo	country	A
camponês	countryman	
campânula	bellflower	
camundongo	mouse	
camurça	chamois	
cana	cane	A
canadense	canadian	
canadá	canada	
canalha	rogue	
canapé	couch	
cancela	grate	
cancioneiro	songbook	
candeia	lamp	
candidato	candidate	
canela	cinnamon	
canga	yoke	A
cangaceiro	bandit	
cangar	yoke	
canguru	kangaroo	
canhenho	agenda	
canhoto	left	
canhão	cannon	
canibal	cannibal	
canino	canine	
caniço	cane	
cano	barrel	
canoa	boat	
cansado	tired	
cantador	singer	
cantar	sing	
cantarolar	croon	
canteira	bed	
cantiga	song	
cantil	flask	A
canto	song	A
cantora	singer	
canudo	barrel	
canção	song	
caos	chaos	
capa	cover	
capacete	helmet	
capadócio	charlatan	
capaz	able	
capela	chapel	
capenga	lame	
capengar	limp	
capitalista	capitalist	
capitulação	capitulate	
capitão	captain	
capitólio	capitol	
capoeira	barton	A
caporal	corporal	
capote	bonnet	
capricho	caprice	
caprichoso	caprice	
capturar	arrest	
capuz	cowl	
capítulo	chapter	
capô	bonnet	
cara	expression	
caracol	curl	
caracterizar	characterize	
característico	characteristic	
caralho	cock	
caranguejo	crayfish	
carapaça	carapace	
caravana	caravan	
cardápio	menu	
careca	bald	
carecer	lack	
careta	grimace	
carga	job	
cargo	function	A
caridade	charity	
caridoso	charitable	
carinho	affection	
carmesim	crimson	
carnaval	carnival	
carne	flesh	A
carneiro	sheep	
carniceiro	butcher	
carnificina	massacre	
caro	dear	
carona	lift	
caroço	core	
carpinteiro	carpenter	
carpintejar	build	
carpir	groan	
carrasco	hangman	
carregador	porter	
carregamento	burden	
carregar	carry	
carreira	career	
carreta	carriage	
carretel	bobbin	
carril	rail	
carrinho	bobbin	
carro	car	
carrossel	carousel	
carroça	cart	
carruagem	carriage	
carta	letter	
cartaz	notice	
carteira	purse	
carteiro	postman	
cartucho	cartridge	
cartão	card	
carvalhal	oak	
carvalho	oak	
carvão	coal	
carácter	character	
carência	absence	
carícia	caress	
casa	house	
casaca	tails	
casaco	jacket	
casacão	coat	
casada	married	
casado	married	
casal	couple	
casamento	marriage	
casar	marry	
casca	bark	
cascalho	gravel	
cascata	waterfall	
casco	barrel	
casebre	den	
caserna	barracks	
casinha	cottage	
casinhola	cottage	
caso	affair	
cassete	cassette	
cassino	casino	A
casta	breed	
castanha	chestnut	
castanho	brown	
castelo	castle	
castidade	chastity	
castigar	punish	
castigo	punishment	
castiçal	candlestick	
castiço	pure	
casto	chaste	
castor	beaver	A
castrar	castrate	
casual	sporadic	A
casualidade	accidence	
catalogar	catalogue	
catastrófico	catastrophic	
catedral	cathedral	
categoria	category	
categorizado	important	
cativante	charming	
cativo	slave	
catolicismo	catholisism	
catorze	fourteen	
catálogo	catalogue	
catástrofe	catastrophe	
católico	catholic	
cauda	file	
caudal	torrent	A
caule	stalk	
causa	affair	A
causar	activate	
cautchu	rubber	
cauto	careful	
caução	guarantee	
cava	hole	A
cavadeira	spade	
cavala	mackerel	
cavalar	equestrian	
cavalaria	cavalry	
cavalariça	corral	
cavaleiro	cavalier	
cavalete	bench	
cavalgar	ride	
cavalheiro	courteous	
cavalo	knight	
cavar	dig	
caveira	skull	
caverna	cave	
cavidade	cave	
caçador	hunter	
caçamba	bucket	
caçar	chase	
caçarola	casserole	
caçoada	gag	
caçoar	mock	
caótico	chaotic	
cebola	bulb	
cebolinho	chive	
cecear	lisp	
ceder	cede	
cedo	soon	
cedro	cedar	A
cegar	dazzle	
cego	blind	
cegonha	stork	
cegueira	blindness	
ceia	supper	
ceifar	cut	
ceilão	ceylon	
ceitil	cent	
cela	cell	
celebrar	celebrate	
celebração	celebration	
celeiro	barn	
celeri	celery	
celeste	celestial	
celta	celt	
celulite	cellulite	
cem	hundred	
cemitério	cemetery	
cena	scene	
cenoura	carrot	
censura	censor	
censurar	censor	
censurável	reprehensible	
centauro	centaur	
centavo	cent	A
centeio	rye	
centelha	spark	
centro	centre	
centáurea	knapwood	
centímetro	centimetre	
cenário	stage	
cepo	block	
cera	wax	
cerasta	cerastes	
ceraste	cerastes	
cerca	about	
cercanias	surroundings	
cercar	besiege	
cerco	siege	
cercopiteco	meercat	
cereal	grain	A
cereja	cherry	
ceremonioso	formal	
cerimonial	etiquette	A
cerimônia	ceremony	
cerne	core	
ceroulas	drawers	
cerrado	concentrated	
cerrar	close	
certame	competition	
certamente	certainly	
certeza	certainty	
certificado	certificate	
certificar	assert	
certo	certain	
cerveja	ale	
cerviz	nape	
cervo	deer	
cessar	cease	
cessão	abandonment	
cesta	basket	
cesto	basket	
cetáceo	whale	
cevada	barley	
chacal	jackal	
chafariz	fountain	
chaga	sore	
chaleira	kettle	
chama	flame	
chamar	invoke	
chamejar	flare	
chaminé	chimney	
champanha	champagne	
chancela	seal	
chapa	plate	
chapinhar	paddle	
chapéu	hat	
charanga	fanfare	
charlatanear	bilk	
charlatão	charlatan	
charneca	heath	
charneira	hinge	
charuto	cigar	
chatinar	peddle	
chato	even	
chauvinismo	chauvinism	
chauvinista	chauvinist	
chave	key	
chaveiro	locksmith	
checo	czech	
checoslovaco	czechoslovak	
checoslovaquia	czechoslovakia	
chefa	mistress	
chefe	authority	
chegada	arrival	
chegar	come	
cheio	complete	
cheirar	smell	
cheiro	odor	
cheque	check	A
chicanear	haze	
chicaneiro	censorious	
chicote	whip	
chicotear	whip	
chicória	chicory	
chileno	chilean	
chilique	faint	
chim	chinaman	
chimpanzé	chimpanzee	
china	chinaman	A
chinela	slipper	
chinelo	slipper	
chinês	chinese	
chipre	cyprus	
chique	chic	
chiqueiro	pen	
chiste	gag	
chocante	abrupt	
chocar	incubate	
chofer	motorist	
choque	affection	
chorar	cry	
choupana	cabin	
choupo	poplar	
chover	rain	
choça	den	
chumbo	lead	
chupar	suck	
chusma	accumulation	
chuva	rain	
chuveiro	showerhead	
chá	tea	
chávena	cup	
chão	even	
cibele	cybele	
cibernética	cybernetics	
cicatriz	scar	
cicio	rustle	
ciclades	cyclades	
ciclame	cyclamen	
ciclone	cyclone	
cidade	city	
cidadela	citadel	
cidadão	acolyte	
cidra	cider	
cientista	scientist	
cifra	cipher	
cigano	gypsy	
cigarro	cigarette	
cilada	ambush	
cilindro	cylinder	
cimento	cement	
cimo	summit	
cinco	five	
cinocéfalo	baboon	
cinquenta	fifty	
cinta	wrapper	
cintilar	flicker	
cintura	waist	
cinza	ash	
cinzeiro	ashtray	
cinzel	chisel	
cinzelar	carve	
cinzento	grey	
cio	heat	
cioso	jealous	
cipreste	cypres	
circo	circus	
circuito	circuit	
circulação	circulation	
circuncidar	circumcise	
circundar	surround	
circunferência	circle	
circunstanciado	detailed	
circunstância	circumstance	
circássia	circassia	
cirurgia	surgery	
cirurgião	surgeon	
cirúrgico	surgical	
cisco	dust	A
cisma	schism	
cisne	swan	
cisterna	cistern	A
cisão	schism	
citar	cite	
citação	citation	
ciumento	jealous	
civilizar	civilize	
civilização	civilization	
ciência	science	
ciúme	jealousy	
clarabóia	porthole	
claro	bright	
classe	grade	
clemência	clemency	
clichê	pattern	
clima	climate	
cláusula	condition	
clérigo	clergyman	
cobardia	cowardice	
coberta	deck	
coberto	covered	
cobertor	blanket	
cobertura	cover	
cobiça	alacrity	
cobiçoso	acquisitive	
cobra	serpent	A
cobrança	charge	
cobre	copper	
cobrir	drape	
coccinela	ladybug	
coceira	itch	
cochete	clasp	
cochichar	whisper	
cochilar	doze	
cocho	manger	
coelho	rabbit	
cofre	fund	
cogumelo	fungus	
coincidir	coincide	
coiote	coyote	
coirela	binding	
coisa	affair	
coitado	dismal	
coitar	fuck	
cola	glue	A
colaborar	contribute	
colar	glue	
colarinho	collar	
colcha	blanket	
colchete	brooch	
colchão	mattress	
colecção	bevy	
coleira	necklace	
colete	vest	
coletânea	chrestomathy	
colheita	crop	
colher	pick	
colina	hill	
colmeal	apiary	
colmo	straw	
colméia	bee	
colo	bosom	A
colocar	locate	
coltralto	contralto	
coluna	column	
com	at	A
comando	command	
comarca	district	
combate	action	
combater	fight	
combinar	agree	
combinação	undergarment	
comboio	train	
combustível	fuel	
comediante	actor	
comedido	moderate	
comemorar	celebrate	
comenda	order	
comer	relish	A
comerciante	merchant	
comestível	edible	
cometer	assign	
começar	begin	
comichão	itch	
comida	meal	
comissionar	entrust	
comissário	commissar	
comissão	commission	
comitiva	suite	
comité	committee	
comitê	committee	
comodoro	commodore	
comovente	affecting	
comover	move	
comoção	affection	
compacto	concentrated	
compadecer	pity	
compaixão	compassion	
companheiro	accompanist	
companhia	association	
comparar	compare	
comparativamente	comparatively	
comparação	comparison	
compartilhar	share	
compartimento	branch	
compasso	compass	
compatriota	compatriot	
competente	authority	
competidor	rival	
competir	concern	
competência	authority	
compilar	compile	
compilação	compilation	
complemento	article	
completamente	completely	
completar	complete	
completo	absolute	
complexo	complex	
complicado	complicated	
complicar	complicate	
complô	conspiracy	
componente	element	
compor	compose	
comportamento	behavior	
comportar	admit	
compositor	composer	A
composição	composition	
compota	jam	
compra	acquisition	
comprador	buyer	A
comprar	buy	
compreender	imply	
compreensível	understandable	
comprido	long	
comprimento	length	
comprimido	compressed	
comprimir	press	
comprometer	bind	
compromisso	accommodation	
compulsório	compulsory	
computador	computer	
computar	calculate	
comum	common	
comun	commonplace	
comungar	commune	
comunhão	communion	
comunicar	advise	
comunicação	notification	
comunidade	community	
comunista	communist	
comédia	comedy	
comércio	business	
conceber	conceive	
conceito	concept	
concernente	concerned	
concernir	concern	
concerto	concert	A
concha	shell	A
conciso	concise	
concitar	abet	
concluir	abstract	
conclusão	end	
concordar	accede	
concordância	accord	
concorrer	compete	
concorrência	competition	
concreto	concrete	
concubina	concubine	
concurso	competition	
conde	count	
condecoração	order	
condimentar	spice	
condição	condition	
condolências	condolences	
conduta	behavior	
condutor	conductor	
conduzir	conduct	
conferir	accredit	
conferência	conference	
confessar	acknowledge	
confiança	confidence	
confiar	confide	
confidencial	confidential	
confidência	confidence	
confins	boundary	
confirmar	affirm	
confirmação	confirmation	
confiscar	confiscate	
confissão	acknowledgement	
conflito	conflict	
conforme	conforming	
conformidade	accord	
conforto	comfort	
confundir	confuse	
confusão	confusion	
congelar	freeze	
congratulação	congratulation	
congresso	congress	
congruente	compatible	
conhaque	brandy	
conhecer	know	
conhecimento	awareness	
conjetura	conjecture	
conjeturar	conjecture	
conjunto	lump	
conjurar	conspire	
conjuração	conspiracy	
conquanto	though	
conquista	achievement	
conquistar	conquer	
consagrar	dedicate	
consciensiosamente	conscientious	
consciência	conscience	
conscrito	recruit	
conseguir	succeed	
conselheiro	counsellor	
conselho	advice	
consenso	agreement	
consentimento	agreement	
consentir	accord	
consequente	consistent	
consequência	consequence	
conseqüente	consistent	
conseqüência	consequence	
consertar	mend	
conservador	conservative	
conservar	conserve	
considerar	account	
considerável	considerable	
consignar	assign	
consistente	fast	
consistir	consist	
consolar	comfort	
consolação	consolation	
consolo	consolation	
conspirar	conspire	
conspiração	conspiracy	
constante	fast	
constatar	ascertain	
consternação	alarm	
constipado	constipated	
constipar	constipate	
constipação	constipation	
constitucional	constitutional	
constituir	constitute	
constituição	consistency	
constrangedor	compelling	
constranger	compel	
construir	build	
construção	building	
consulado	consulate	
consulta	consultation	
consultar	consult	
consumidor	consumer	
consumir	consume	
conta	bead	
contacto	contact	
contar	narrate	
contato	contact	
contemporâneo	current	
contender	argue	A
contente	contented	
conter	comprise	
conterrâneo	compatriot	
contestar	contradict	
contextura	structure	
conteúdo	contents	
continente	continent	
contingente	contingent	
continuamente	constantly	
continuar	continue	
continuação	continuation	
conto	story	
contorno	contour	
contra	against	A
contrabandear	smuggle	
contrabandista	smuggler	
contrabando	contraband	
contradizer	contradict	
contraforte	abutment	
contrariar	tease	
contrastar	contrast	
contraste	contrast	
contratar	employ	
contrato	contract	
contraveneno	antidote	
contribuir	contribute	
contribuição	contribution	
controvérsia	controversy	
contudo	but	
contundir	bruise	
contíguo	adjacent	
contínuo	constant	
convencer	convince	
convencionar	stipulate	
conveniente	decent	
convento	monastery	
convenção	accord	
conversar	converse	
conversação	conversation	
convicção	belief	
convidar	invite	
convir	befit	
convite	invitation	
convivência	acquaintance	
convocar	convoke	
convés	deck	
coordenar	coordinate	
copiar	imitate	
copo	glass	
copular	fuck	A
cor	colour	A
coragem	courage	
corajoso	brave	
coral	chorus	A
corar	blanch	
coração	heart	
corcova	bump	
corcunda	bump	
corda	cord	A
cordeiro	lamb	
coreano	korean	
coreia	korea	
corisco	lightning	
coro	chorus	
coroar	crown	
coroação	coronation	
corpo	body	
corporação	corporation	
correcto	correct	
corredor	corridor	
correia	strap	
correio	mail	
corrente	fluent	
correr	flow	
corresponder	answer	
correto	correct	
corretor	broker	
corrigir	correct	
corromper	bribe	
cortar	clip	
corte	court	
cortejo	suite	
cortesia	politeness	
cortina	curtain	
cortiça	cork	
cortiço	beehive	
cortês	courteous	
coruja	owl	
corujão	owl	
coruscar	flare	
corvo	raven	
corça	doe	
coréia	korea	
coser	sew	
costa	coast	A
costado	side	
costas	back	
costeiro	coast	
costeleta	cutlet	
costumar	accustom	
costura	seam	
costurar	sew	
costureira	tailor	
cota	dues	
cotação	class	
cotidiano	daily	
cotovelo	elbow	
cotovia	lark	
couraça	armour	
couro	leather	
cousa	thing	
couve	cabbage	
cova	burrow	
coxa	thigh	A
coxear	limp	
coxim	cushion	
cozer	bake	
cozinha	kitchen	
cozinhado	cooked	
cozinhar	cook	
cozinheira	cook	
coçar	scratch	
cravar	attach	
cravo	carnation	
credo	shame	A
cremar	cremate	
cremação	cremation	
creme	cream	
crendice	superstition	
crença	belief	
crepitar	crackle	
crer	confide	
crescer	accrue	
crescimento	growth	
crestomatia	anthology	
criada	maid	
criado	waiter	
criancinha	baby	
criança	bairn	
criar	breed	
criminar	accuse	
criminoso	criminal	
crise	access	
cristal	crystal	
cristalino	crystal	
cristianismo	christianity	
cristo	christ	
cristão	christian	
criticar	censure	
crocitar	caw	
crocodilo	alligator	
cronista	chronicler	
crosta	bark	
cru	crude	
crucificar	crucify	
crucifixo	crucifix	
cruel	barbaric	A
cruz	cross	A
cruzar	cruise	
cruzes	shame	
crânio	skull	
crédito	credit	
crédulo	credulous	
crítica	criticism	
crítico	critical	
crónica	chronicle	
crônica	story	
cu	arse	
cuba	tub	A
cubo	hub	
cuco	cuckoo	
cuecas	drawers	
cuidado	care	
cuidar	attend	
cujo	whose	
culpa	blame	A
culpado	guilty	
culpar	accuse	
culpável	guilty	
cultivar	breed	A
culto	service	
cultura	culture	
cume	summit	
cumprimentar	compliment	
cumprimento	compliment	
cumprir	accomplish	
cupido	cupid	
cupom	bill	
cura	pastor	
curandeiro	charlatan	
curar	cure	
curioso	amateur	
curisoso	curious	
curral	pen	
curso	class	
curto	short	
curva	bend	
curvar	bend	
curvo	hook	
cuspir	spit	
custar	cost	
custear	pay	
custo	cost	
cá	here	
cáfila	band	
cálculo	account	
cálice	chalice	
cápsula	capsule	
cárcere	cell	
cátedra	pulpit	
câmara	chamber	
câmbio	exchange	
câncer	cancer	
cântaro	jug	
cão	dog	
célebes	celebes	
célula	cell	
céptico	skeptical	
cérebro	brain	
cério	cerium	
césar	caesar	
césio	caesium	
céu	heaven	
cícero	cicero	
címbalo	cymbal	
cínico	cynical	
círculo	circumference	
cítara	zither	
cólera	cholera	
cólica	colic	
cómico	comic	
cómoda	chest	
cómodo	comfortable	
cópia	copy	
cômico	comic	
cômoda	chest	
cômodo	comfortable	
côncavo	concave	
cônjuge	husband	
cônsul	consul	
cúmulo	accumulation	
cúprico	copper	
cúpula	cupola	
cútis	skin	
dactilógrafa	stenotypist	
dado	die	A
dafne	daphne	
daguestão	daghestan	
dalmácia	dalmatia	
dama	dame	A
damasco	damascus	
danar	damn	
danificar	damage	
daninho	adverse	
dano	damage	
dança	dance	
dançar	dance	
dançarina	dancer	
dançarino	dancer	
danúbio	danube	
daomé	dahomey	
dar	give	A
darma	dharma	
dartro	acne	
data	date	A
datar	date	
datilografar	type	
datilógrafa	stenotypist	
davi	david	
de	of	A
debelar	defeat	
deboche	dissipation	
debruçar	lean	
debulhar	thresh	
decano	dean	
decantar	decant	
decentemente	decently	
decidido	decisive	
decidir	decide	
decifrar	decipher	
decisivo	decisive	
decisão	decision	
declamar	declaim	
declaracão	declaration	
declarar	declare	
declaração	declaration	
declinar	declare	
declive	acclivity	
decocção	decoction	
decompor	analyse	
decorar	adorn	
decoração	decoration	
decoro	dignity	
decoroso	decent	
decorrer	retreat	
decretar	decree	
decreto	decree	
decrépito	decayed	
decâmetro	decametre	
decão	deccan	
decímetro	decimetre	
dedal	thimble	
dedaleira	foxglove	
dedicado	affectionate	
dedicar	dedicate	
dedo	finger	
deduzir	abstract	
defazer	destroy	
defecar	defecate	
defeito	aberration	
defender	defend	A
deferir	approve	
deferência	respect	
defesa	protection	
definir	determine	
definitivamente	definitely	
definitivo	definite	
definição	definition	
defraudar	defraud	
defumar	perfume	
defunto	cadaver	
degelar	melt	
degelo	melting	
degenerar	degenerate	
degeneração	bastardy	
degradar	degrade	
degrau	stair	
degraus	steps	
degredar	exile	
deitar	lay	
deixar	allow	
dela	her	
delas	their	
delatar	accuse	
delegado	delegate	
delegar	delegate	
delegação	delegation	
deleite	fun	
deles	their	
delfim	dolphin	
delfínio	larkspur	
delgado	gaunt	
deli	delhi	A
deliberadamente	deliberately	
deliberar	decide	
delicadeza	tenderness	
delicado	dainty	
deliciar	charm	
delicioso	charming	
delirante	delirious	
delito	blame	
delícia	fun	
delírio	delirium	
demais	besides	
demarcar	abridge	
demasia	excess	
demasiadamente	too	
demasiado	excessive	
demissão	abdication	
demitir	discharge	
demo	demon	A
democracia	democracy	
democrata	democrat	
democrático	democratic	
demolir	destroy	
demonstrar	demonstrate	
demonstrativo	demonstrative	
demonstração	demonstration	
demoníaco	demonic	
demora	adjournment	
demostrar	prove	
deméter	demeter	
demônio	demon	
denodo	courage	
denominar	call	
denotar	imply	
denso	concentrated	
dentadura	teeth	
dentalgia	toothache	
dentama	teeth	
dente	tooth	A
dentista	dentist	
dentre	from	
dentário	dental	
denunciar	accuse	
denúncia	accusation	
deparar	find	
departamento	department	
depender	depend	
deplorar	regret	
depoimento	certificate	
depois	afterwards	
depor	declare	
deportar	deport	
depositar	deposit	
depreender	abstract	
depressa	soon	
depressão	depression	
deprimido	depressed	
deprimir	depress	
deputado	delegate	
deputar	delegate	
depósito	depository	
derivar	derive	
derradeiro	last	
derramar	pour	
derreter	melt	
derribar	overthrow	
derrota	defeat	
derrubar	drop	
desabafo	relief	
desabar	drop	
desafiado	blunt	
desafiar	challenge	
desafio	challenge	
desagradável	bleak	
desajeitado	awkward	
desalmado	barbaric	
desanimar	depress	
desaparecer	disappear	
desaparecimento	disappearance	
desapegado	generous	
desaprovar	condemn	
desarmado	unarmed	
desarmar	disarm	
desastrado	awkward	
desbastar	build	
descansar	repose	
descanso	repose	
descascar	shell	
descendente	offspring	
descendência	offspring	
descer	climb	
descobrimento	discovery	
descobrir	reveal	
desconcertar	alarm	
desconfiado	suspicious	
desconhecido	unknown	
descontar	deduct	
desconto	abatement	
descorado	pale	
descortês	rude	
descrever	design	
descuidar	neglect	
desculpa	apology	
desculpar	apologize	
desde	since	
desdobrar	extend	
desejar	desire	
desejo	appetite	
desejável	desirable	
deselegante	coarse	
desembaraçar	rid	
desembaraço	aplomb	
desempenhar	accomplish	
desencaminhar	entice	
desenfreado	lawless	
desenhar	design	
desenho	design	
desenovelar	unroll	
desenrolar	unroll	
desenvolver	spread	
deserto	dreary	
desesperadamente	despairingly	
desesperado	abysmal	
desesperador	desperate	
desesperar	despair	
desespero	despair	
desfalecer	faint	
desfalecimento	faint	
desfastio	appetite	
desfazer	disrupt	
desfeita	insult	
desfeito	undone	
desfilar	display	
desflorar	deflower	
desforrar	avenge	
desfrutar	enjoy	
desgalhar	branch	
desgracioso	awkward	
desgraçadamente	unfortunately	
designar	assign	
designação	definition	
desigual	different	
desiludir	disappoint	
desimpedir	rid	
desinfectar	disinfect	
desinência	ending	
desistir	abdicate	
desleixar	neglect	
deslizar	glide	
desmaiar	faint	
desmaio	faint	
desmembrar	divide	
desnecessariamente	needless	
desnorteado	lost	
desnortear	betray	
desobrigado	even	
desonesto	nasty	
desonrar	defile	
desordem	confusion	
despachar	dispatch	
despedida	farewell	
despedir	discharge	
despejar	pour	
despensa	basement	
despentear	tousle	
despertador	alarm	
despertar	arouse	
despesas	expenses	
despido	bare	
desporte	sport	
desportista	sportsman	
desprendimento	abnegation	
desprevenido	unprepared	
desprezado	rejected	
desprezar	despise	
desprezo	contempt	
desprezível	abject	
despótico	despotic	
destacamento	detachment	
desterrar	exile	
destinar	destine	
destinatário	addressee	
destino	address	
destituir	discharge	
destro	right	
destroços	debris	
destruir	destroy	
destruição	destruction	
desvantagem	abuse	
desvario	rave	
desvendar	discover	
detalhado	detailed	
detalhe	detail	
deter	abstract	A
